dataset,labelset,labelset_rank,label,iri
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_163
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_164
Whole Mouse Brain Taxonomy,subclass,2,165 PAG-MRN Pou3f1 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_165
Whole Mouse Brain Taxonomy,subclass,2,166 MRN Pou3f1 C1ql4 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_166
Whole Mouse Brain Taxonomy,subclass,2,167 PRC-PAG Tcf7l2 Irx2 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_167
Whole Mouse Brain Taxonomy,subclass,2,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_168
Whole Mouse Brain Taxonomy,subclass,2,169 PAG-SC Pou4f1 Zic1 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_169
Whole Mouse Brain Taxonomy,subclass,2,170 PAG-MRN Tfap2b Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_170
Whole Mouse Brain Taxonomy,subclass,2,171 PAG Pou4f1 Bnc2 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_171
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_172
Whole Mouse Brain Taxonomy,subclass,2,173 PAG Pou4f2 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_173
Whole Mouse Brain Taxonomy,subclass,2,174 PAG Pou4f2 Mesi2 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_174
Whole Mouse Brain Taxonomy,subclass,2,175 SC Bnc2 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_175
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_176
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_177
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_178
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_19,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_179
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_260
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_261
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_25,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_262
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_263
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_264
Whole Mouse Brain Taxonomy,subclass,2,265 PB Sst Gly-Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_265
Whole Mouse Brain Taxonomy,subclass,2,266 PRNc Prox1 Brs3 Gly-Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_266
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_267
Whole Mouse Brain Taxonomy,subclass,2,268 CS-PRNr-DR En1 Sox2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_268
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_269
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_270
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_271
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_272
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_273
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_274
Whole Mouse Brain Taxonomy,subclass,2,275 PDTg Otp Olig3 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_275
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_276
Whole Mouse Brain Taxonomy,subclass,2,277 DTN-LDT-IPN Otp Pax3 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_277
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_278
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_26,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_279
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_240
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_241
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_242
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_243
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_244
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_245
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_246
Whole Mouse Brain Taxonomy,subclass,2,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_247
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_248
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_249
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_250
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_251
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_252
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_253
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_254
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_255
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_256
Whole Mouse Brain Taxonomy,subclass,2,257 SPVC Ccdc172 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_257
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_258
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_259
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_228
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_229
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_220
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_221
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_222
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_223
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_224
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_225
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_226
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_227
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_239
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_230
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_231
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_232
Whole Mouse Brain Taxonomy,subclass,2,233 NLL-SOC Spp1 Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_233
Whole Mouse Brain Taxonomy,subclass,2,234 MEV Ppp1r1c Glut,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_234
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_235
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_236
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_237
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_24,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_238
Whole Mouse Brain Taxonomy,subclass,2,206 SCm-PAG Cdh23 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_206
Whole Mouse Brain Taxonomy,subclass,2,207 SCs Dmbx1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_207
Whole Mouse Brain Taxonomy,subclass,2,208 SC Lef1 Otx2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_208
Whole Mouse Brain Taxonomy,subclass,2,209 SCs Pax7 Nfia Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_209
Whole Mouse Brain Taxonomy,subclass,2,200 PAG-ND-PCG Onecut1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_200
Whole Mouse Brain Taxonomy,subclass,2,201 PAG-RN Nkx2-2 Otx1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_201
Whole Mouse Brain Taxonomy,subclass,2,202 PRT Tcf7l2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_202
Whole Mouse Brain Taxonomy,subclass,2,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_203
Whole Mouse Brain Taxonomy,subclass,2,204 SC Otx2 Gcnt4 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_204
Whole Mouse Brain Taxonomy,subclass,2,205 SC-PAG Lef1 Emx2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_205
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_217
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_218
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_23,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_219
Whole Mouse Brain Taxonomy,subclass,2,210 PRT Mecom Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_210
Whole Mouse Brain Taxonomy,subclass,2,211 SC Tnnt1 Gli3 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_211
Whole Mouse Brain Taxonomy,subclass,2,212 SCs Lef1 Gli3 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_212
Whole Mouse Brain Taxonomy,subclass,2,213 SCsg Gabrr2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_213
Whole Mouse Brain Taxonomy,subclass,2,214 IPN Otp Crisp1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_214
Whole Mouse Brain Taxonomy,subclass,2,215 SNc-VTA-RAmb Foxa1 Dopa,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_215
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_22,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_216
Whole Mouse Brain Taxonomy,subclass,2,090 BST-MPN Six3 Nrgn Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_090
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_080
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_081
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_082
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_083
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_084
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_085
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_086
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_087
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_088
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_089
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_091
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_092
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_093
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_094
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_095
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_096
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_097
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_098
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_12,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_099
Whole Mouse Brain Taxonomy,subclass,2,060 OT D3 Folh1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_060
Whole Mouse Brain Taxonomy,subclass,2,061 STR D1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_061
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_09,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_062
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_09,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_063
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_09,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_064
Whole Mouse Brain Taxonomy,subclass,2,065 IA Mgp Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_065
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_066
Whole Mouse Brain Taxonomy,subclass,2,067 LSX Sall3 Pax6 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_067
Whole Mouse Brain Taxonomy,subclass,2,068 LSX Otx2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_068
Whole Mouse Brain Taxonomy,subclass,2,069 LSX Nkx2-1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_069
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_10,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_070
Whole Mouse Brain Taxonomy,subclass,2,071 LSX Prdm12 Zeb2 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_071
Whole Mouse Brain Taxonomy,subclass,2,072 LSX Sall3 Lmo1 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_072
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_073
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_074
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_075
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_076
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_077
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_078
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_11,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_079
Whole Mouse Brain Taxonomy,subclass,2,040 OB Trdn Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_040
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_041
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_042
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_043
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_044
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_05,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_045
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_046
Whole Mouse Brain Taxonomy,subclass,2,047 Sncg Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_047
Whole Mouse Brain Taxonomy,subclass,2,h5ad data file for CS20230722_CLAS_06,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_048
Whole Mouse Brain Taxonomy,subclass,2,049 Lamp5 Gaba,https://purl.brain-bican.org/taxonomy/CCN20230722/CS20230722_SUBC_049
