cc_curie,cc_label,token_position,token_text,token_simplified_type,token_type,token_name,primary_identifier,secondary_identifier,tertiary_identifier,original_part
WMB:CS20230722_SUPT_0019,0019 L5 IT CTX Glut_2,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_SUPT_0019,0019 L5 IT CTX Glut_2,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0019,0019 L5 IT CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0019,0019 L5 IT CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_002,002 IT EP-CLA Glut,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUBC_002,002 IT EP-CLA Glut,1,EP,anatomical,structure,Endopiriform nucleus,MBA:942,UBERON:0014284,,EP-CLA
WMB:CS20230722_SUBC_002,002 IT EP-CLA Glut,2,CLA,anatomical,structure,Claustrum,MBA:583,UBERON:0002023,,EP-CLA
WMB:CS20230722_SUBC_002,002 IT EP-CLA Glut,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0020,0020 IT EP-CLA Glut_3,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0020,0020 IT EP-CLA Glut_3,1,EP,anatomical,structure,Endopiriform nucleus,MBA:942,UBERON:0014284,,EP-CLA
WMB:CS20230722_CLUS_0020,0020 IT EP-CLA Glut_3,2,CLA,anatomical,structure,Claustrum,MBA:583,UBERON:0002023,,EP-CLA
WMB:CS20230722_CLUS_0020,0020 IT EP-CLA Glut_3,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0021,0021 IT EP-CLA Glut_4,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0021,0021 IT EP-CLA Glut_4,1,EP,anatomical,structure,Endopiriform nucleus,MBA:942,UBERON:0014284,,EP-CLA
WMB:CS20230722_CLUS_0021,0021 IT EP-CLA Glut_4,2,CLA,anatomical,structure,Claustrum,MBA:583,UBERON:0002023,,EP-CLA
WMB:CS20230722_CLUS_0021,0021 IT EP-CLA Glut_4,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0022,0022 IT EP-CLA Glut_4,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0022,0022 IT EP-CLA Glut_4,1,EP,anatomical,structure,Endopiriform nucleus,MBA:942,UBERON:0014284,,EP-CLA
WMB:CS20230722_CLUS_0022,0022 IT EP-CLA Glut_4,2,CLA,anatomical,structure,Claustrum,MBA:583,UBERON:0002023,,EP-CLA
WMB:CS20230722_CLUS_0022,0022 IT EP-CLA Glut_4,3,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0022,0022 L5 IT CTX Glut_5,1,L5,anatomical,anatomical,cortical layer 5,UBERON:0005394,,,L5
WMB:CS20230722_SUPT_0022,0022 L5 IT CTX Glut_5,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0022,0022 L5 IT CTX Glut_5,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0022,0022 L5 IT CTX Glut_5,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0023,0023 L5/6 IT TPE-ENT Glut_1,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0025,0025 L5/6 IT TPE-ENT Glut_1,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0026,0026 L5/6 IT TPE-ENT Glut_2,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0026,0026 L5/6 IT TPE-ENT Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0026,0026 L5/6 IT TPE-ENT Glut_2,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0026,0026 L5/6 IT TPE-ENT Glut_2,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0026,0026 L5/6 IT TPE-ENT Glut_2,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0027,0027 L5/6 IT TPE-ENT Glut_2,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0027,0027 L5/6 IT TPE-ENT Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0027,0027 L5/6 IT TPE-ENT Glut_2,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0027,0027 L5/6 IT TPE-ENT Glut_2,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0027,0027 L5/6 IT TPE-ENT Glut_2,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,1,L4/5,unknown,unknown,Unknown token: L4/5,,,,L4/5
WMB:CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0028,0028 L4/5 IT CTX Glut_6,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0028,0028 L5/6 IT TPE-ENT Glut_2,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0028,0028 L5/6 IT TPE-ENT Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0028,0028 L5/6 IT TPE-ENT Glut_2,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0028,0028 L5/6 IT TPE-ENT Glut_2,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0028,0028 L5/6 IT TPE-ENT Glut_2,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0029,0029 L5/6 IT TPE-ENT Glut_3,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0029,0029 L5/6 IT TPE-ENT Glut_3,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0029,0029 L5/6 IT TPE-ENT Glut_3,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0029,0029 L5/6 IT TPE-ENT Glut_3,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0029,0029 L5/6 IT TPE-ENT Glut_3,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0031,0031 L5/6 IT TPE-ENT Glut_5,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0031,0031 L5/6 IT TPE-ENT Glut_5,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0031,0031 L5/6 IT TPE-ENT Glut_5,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0031,0031 L5/6 IT TPE-ENT Glut_5,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0031,0031 L5/6 IT TPE-ENT Glut_5,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,2,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,1,L5/6,unknown,unknown,Unknown token: L5/6,,,,L5/6
WMB:CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,2,TPE,unknown,unknown,Unknown token: TPE,,,,TPE-ENT
WMB:CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,3,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,TPE-ENT
WMB:CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,4,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0033,0033 L2/3 IT ENT Glut_1,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0033,0033 L2/3 IT ENT Glut_1,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0033,0033 L2/3 IT ENT Glut_1,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0033,0033 L2/3 IT ENT Glut_1,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0033,0033 L6 IT CTX Glut_1,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0033,0033 L6 IT CTX Glut_1,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0033,0033 L6 IT CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0033,0033 L6 IT CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0034,0034 L2/3 IT ENT Glut_2,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0034,0034 L2/3 IT ENT Glut_2,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0034,0034 L2/3 IT ENT Glut_2,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0034,0034 L2/3 IT ENT Glut_2,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0034,0034 L6 IT CTX Glut_1,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0034,0034 L6 IT CTX Glut_1,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0034,0034 L6 IT CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0034,0034 L6 IT CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0035,0035 L2/3 IT ENT Glut_3,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0035,0035 L2/3 IT ENT Glut_3,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0035,0035 L2/3 IT ENT Glut_3,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0035,0035 L2/3 IT ENT Glut_3,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0035,0035 L6 IT CTX Glut_1,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0035,0035 L6 IT CTX Glut_1,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0035,0035 L6 IT CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0035,0035 L6 IT CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0036,0036 L2/3 IT ENT Glut_4,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0036,0036 L2/3 IT ENT Glut_4,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0036,0036 L2/3 IT ENT Glut_4,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0036,0036 L2/3 IT ENT Glut_4,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0036,0036 L6 IT CTX Glut_1,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0036,0036 L6 IT CTX Glut_1,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0036,0036 L6 IT CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0036,0036 L6 IT CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0037,0037 L2/3 IT ENT Glut_5,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0037,0037 L2/3 IT ENT Glut_5,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0037,0037 L2/3 IT ENT Glut_5,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0037,0037 L2/3 IT ENT Glut_5,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0037,0037 L6 IT CTX Glut_1,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0037,0037 L6 IT CTX Glut_1,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0037,0037 L6 IT CTX Glut_1,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0037,0037 L6 IT CTX Glut_1,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_SUPT_0038,0038 L2/3 IT ENT Glut_6,1,L2/3,unknown,unknown,Unknown token: L2/3,,,,L2/3
WMB:CS20230722_SUPT_0038,0038 L2/3 IT ENT Glut_6,2,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_SUPT_0038,0038 L2/3 IT ENT Glut_6,2,ENT,anatomical,structure,Entorhinal area,MBA:909,UBERON:0002728,,ENT
WMB:CS20230722_SUPT_0038,0038 L2/3 IT ENT Glut_6,2,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
WMB:CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,1,L6,anatomical,anatomical,cortical layer 6,UBERON:0005395,,,L6
WMB:CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,1,IT,cell type,projection_type,intratelencephalic-projecting glutamatergic cortical neuron,CL:4023008,,,IT
WMB:CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,1,CTX,anatomical,structure,Cerebral cortex,MBA:688,UBERON:0000956,,CTX
WMB:CS20230722_CLUS_0038,0038 L6 IT CTX Glut_2,1,Glut,cell type,neurotransmission,glutamatergic neuron,CL:0000679,,,Glut
